id,Age
88917,12
88918,10
88919,12
88920,7
88921,12
88922,9
88923,10
88924,5
88925,10
88926,8
88927,10
88928,11
88929,12
88930,12
88931,13
88932,5
88933,12
88934,10
88935,4
88936,10
88937,9
88938,9
88939,7
88940,5
88941,9
88942,11
88943,8
88944,10
88945,11
88946,8
88947,9
88948,11
88949,10
88950,11
88951,13
88952,7
88953,12
88954,10
88955,11
88956,9
88957,8
88958,8
88959,12
88960,14
88961,10
88962,13
88963,13
88964,11
88965,14
88966,8
88967,14
88968,9
88969,12
88970,10
88971,9
88972,13
88973,11
88974,10
88975,7
88976,11
88977,5
88978,11
88979,11
88980,6
88981,7
88982,9
88983,7
88984,10
88985,8
88986,6
88987,10
88988,10
88989,11
88990,13
88991,14
88992,8
88993,8
88994,9
88995,10
88996,12
88997,12
88998,16
88999,10
89000,15
89001,11
89002,9
89003,8
89004,17
89005,10
89006,9
89007,11
89008,12
89009,12
89010,9
89011,10
89012,12
89013,14
89014,10
89015,12
89016,10
89017,12
89018,14
89019,12
89020,11
89021,11
89022,6
89023,13
89024,9
89025,12
89026,10
89027,8
89028,10
89029,8
89030,8
89031,13
89032,9
89033,8
89034,11
89035,10
89036,11
89037,13
89038,7
89039,10
89040,8
89041,10
89042,8
89043,11
89044,13
89045,10
89046,10
89047,11
89048,7
89049,10
89050,10
89051,12
89052,11
89053,9
89054,7
89055,10
89056,9
89057,12
89058,14
89059,14
89060,16
89061,12
89062,16
89063,9
89064,10
89065,7
89066,11
89067,11
89068,12
89069,9
89070,10
89071,11
89072,8
89073,13
89074,10
89075,9
89076,10
89077,10
89078,10
89079,12
89080,10
89081,8
89082,11
89083,5
89084,9
89085,8
89086,5
89087,5
89088,8
89089,9
89090,9
89091,8
89092,9
89093,8
89094,16
89095,13
89096,9
89097,12
89098,13
89099,12
89100,10
89101,10
89102,13
89103,8
89104,11
89105,13
89106,11
89107,6
89108,9
89109,8
89110,8
89111,12
89112,13
89113,13
89114,10
89115,10
89116,13
89117,11
89118,11
89119,10
89120,13
89121,10
89122,8
89123,14
89124,12
89125,12
89126,11
89127,12
89128,17
89129,11
89130,10
89131,6
89132,9
89133,10
89134,13
89135,12
89136,10
89137,10
89138,11
89139,11
89140,12
89141,13
89142,9
89143,12
89144,14
89145,8
89146,17
89147,5
89148,15
89149,10
89150,9
89151,8
89152,13
89153,8
89154,10
89155,9
89156,12
89157,5
89158,11
89159,14
89160,12
89161,8
89162,5
89163,11
89164,15
89165,11
89166,13
89167,8
89168,15
89169,11
89170,4
89171,10
89172,7
89173,13
89174,7
89175,10
89176,12
89177,12
89178,4
89179,14
89180,7
89181,10
89182,13
89183,5
89184,5
89185,10
89186,9
89187,11
89188,12
89189,12
89190,8
89191,6
89192,10
89193,5
89194,9
89195,14
89196,6
89197,7
89198,8
89199,16
89200,10
89201,9
89202,8
89203,7
89204,9
89205,10
89206,9
89207,16
89208,8
89209,10
89210,13
89211,10
89212,10
89213,15
89214,11
89215,11
89216,11
89217,11
89218,17
89219,11
89220,7
89221,12
89222,12
89223,5
89224,10
89225,10
89226,12
89227,14
89228,11
89229,12
89230,9
89231,11
89232,10
89233,7
89234,13
89235,10
89236,10
89237,13
89238,8
89239,10
89240,9
89241,12
89242,15
89243,8
89244,10
89245,15
89246,6
89247,11
89248,14
89249,15
89250,8
89251,7
89252,7
89253,10
89254,11
89255,11
89256,4
89257,7
89258,13
89259,11
89260,12
89261,12
89262,9
89263,11
89264,11
89265,12
89266,9
89267,5
89268,15
89269,12
89270,13
89271,10
89272,10
89273,8
89274,11
89275,11
89276,11
89277,5
89278,9
89279,10
89280,10
89281,10
89282,11
89283,14
89284,11
89285,10
89286,8
89287,12
89288,12
89289,11
89290,9
89291,11
89292,10
89293,12
89294,16
89295,14
89296,10
89297,10
89298,8
89299,10
89300,9
89301,8
89302,12
89303,7
89304,15
89305,9
89306,10
89307,10
89308,11
89309,12
89310,11
89311,9
89312,10
89313,9
89314,15
89315,5
89316,8
89317,11
89318,12
89319,13
89320,13
89321,17
89322,11
89323,11
89324,7
89325,11
89326,13
89327,10
89328,8
89329,6
89330,7
89331,6
89332,10
89333,18
89334,10
89335,10
89336,12
89337,8
89338,9
89339,14
89340,15
89341,8
89342,10
89343,11
89344,13
89345,7
89346,9
89347,9
89348,10
89349,12
89350,10
89351,10
89352,10
89353,10
89354,17
89355,6
89356,7
89357,7
89358,10
89359,11
89360,8
89361,13
89362,11
89363,12
89364,11
89365,12
89366,11
89367,9
89368,5
89369,14
89370,11
89371,7
89372,9
89373,9
89374,11
89375,13
89376,13
89377,11
89378,10
89379,10
89380,8
89381,10
89382,8
89383,10
89384,9
89385,9
89386,12
89387,9
89388,10
89389,9
89390,10
89391,9
89392,10
89393,14
89394,10
89395,9
89396,9
89397,11
89398,12
89399,10
89400,9
89401,12
89402,9
89403,10
89404,18
89405,10
89406,15
89407,11
89408,10
89409,9
89410,12
89411,10
89412,10
89413,11
89414,9
89415,10
89416,8
89417,5
89418,10
89419,10
89420,13
89421,9
89422,11
89423,11
89424,12
89425,9
89426,10
89427,8
89428,7
89429,10
89430,12
89431,6
89432,10
89433,7
89434,12
89435,10
89436,7
89437,7
89438,11
89439,16
89440,8
89441,12
89442,11
89443,10
89444,8
89445,7
89446,11
89447,14
89448,6
89449,10
89450,11
89451,10
89452,10
89453,7
89454,12
89455,6
89456,10
89457,11
89458,10
89459,12
89460,11
89461,10
89462,12
89463,10
89464,12
89465,10
89466,14
89467,10
89468,9
89469,8
89470,13
89471,13
89472,8
89473,11
89474,11
89475,8
89476,7
89477,14
89478,8
89479,4
89480,11
89481,9
89482,5
89483,10
89484,11
89485,10
89486,9
89487,10
89488,7
89489,13
89490,8
89491,10
89492,12
89493,5
89494,10
89495,12
89496,9
89497,9
89498,10
89499,9
89500,11
89501,10
89502,11
89503,9
89504,7
89505,11
89506,13
89507,11
89508,10
89509,10
89510,10
89511,13
89512,8
89513,15
89514,9
89515,9
89516,12
89517,8
89518,10
89519,10
89520,15
89521,12
89522,17
89523,12
89524,15
89525,13
89526,8
89527,10
89528,9
89529,20
89530,9
89531,8
89532,8
89533,9
89534,12
89535,9
89536,8
89537,7
89538,10
89539,7
89540,14
89541,9
89542,10
89543,10
89544,10
89545,15
89546,7
89547,9
89548,12
89549,12
89550,13
89551,13
89552,14
89553,15
89554,8
89555,10
89556,5
89557,10
89558,13
89559,17
89560,8
89561,10
89562,10
89563,10
89564,11
89565,12
89566,15
89567,4
89568,16
89569,8
89570,9
89571,10
89572,10
89573,13
89574,10
89575,11
89576,10
89577,7
89578,8
89579,11
89580,8
89581,11
89582,15
89583,15
89584,12
89585,7
89586,9
89587,11
89588,12
89589,14
89590,10
89591,9
89592,10
89593,10
89594,11
89595,10
89596,6
89597,9
89598,6
89599,12
89600,10
89601,8
89602,15
89603,12
89604,14
89605,12
89606,9
89607,9
89608,13
89609,6
89610,10
89611,12
89612,13
89613,11
89614,5
89615,12
89616,8
89617,7
89618,8
89619,11
89620,10
89621,14
89622,12
89623,11
89624,10
89625,16
89626,5
89627,12
89628,9
89629,9
89630,4
89631,10
89632,9
89633,13
89634,12
89635,9
89636,9
89637,9
89638,11
89639,11
89640,9
89641,10
89642,12
89643,8
89644,7
89645,10
89646,12
89647,12
89648,7
89649,6
89650,12
89651,11
89652,11
89653,12
89654,14
89655,11
89656,8
89657,6
89658,10
89659,8
89660,9
89661,5
89662,13
89663,9
89664,11
89665,14
89666,17
89667,17
89668,13
89669,8
89670,10
89671,12
89672,12
89673,13
89674,11
89675,10
89676,6
89677,9
89678,10
89679,10
89680,10
89681,9
89682,8
89683,8
89684,8
89685,10
89686,11
89687,10
89688,10
89689,8
89690,7
89691,10
89692,9
89693,12
89694,9
89695,15
89696,17
89697,11
89698,14
89699,8
89700,8
89701,12
89702,12
89703,10
89704,9
89705,13
89706,11
89707,8
89708,12
89709,15
89710,10
89711,11
89712,8
89713,9
89714,10
89715,4
89716,10
89717,10
89718,9
89719,10
89720,16
89721,13
89722,12
89723,11
89724,12
89725,8
89726,10
89727,7
89728,13
89729,13
89730,12
89731,5
89732,17
89733,12
89734,9
89735,9
89736,11
89737,9
89738,7
89739,11
89740,12
89741,14
89742,8
89743,10
89744,10
89745,9
89746,5
89747,7
89748,11
89749,13
89750,12
89751,10
89752,14
89753,9
89754,6
89755,9
89756,10
89757,10
89758,12
89759,12
89760,10
89761,9
89762,10
89763,10
89764,10
89765,9
89766,11
89767,14
89768,6
89769,10
89770,11
89771,12
89772,13
89773,8
89774,4
89775,10
89776,9
89777,9
89778,12
89779,10
89780,12
89781,12
89782,10
89783,12
89784,10
89785,11
89786,13
89787,12
89788,12
89789,14
89790,9
89791,18
89792,10
89793,10
89794,10
89795,11
89796,8
89797,8
89798,11
89799,12
89800,8
89801,15
89802,18
89803,6
89804,9
89805,13
89806,10
89807,11
89808,10
89809,14
89810,11
89811,10
89812,14
89813,11
89814,9
89815,9
89816,12
89817,15
89818,11
89819,16
89820,7
89821,7
89822,10
89823,8
89824,12
89825,7
89826,12
89827,10
89828,5
89829,16
89830,10
89831,10
89832,11
89833,7
89834,9
89835,10
89836,9
89837,10
89838,10
89839,11
89840,12
89841,11
89842,10
89843,13
89844,11
89845,10
89846,8
89847,9
89848,11
89849,16
89850,5
89851,10
89852,10
89853,16
89854,9
89855,8
89856,7
89857,8
89858,16
89859,10
89860,10
89861,11
89862,12
89863,17
89864,11
89865,10
89866,9
89867,9
89868,10
89869,11
89870,12
89871,10
89872,6
89873,13
89874,13
89875,10
89876,10
89877,11
89878,10
89879,13
89880,11
89881,13
89882,15
89883,17
89884,16
89885,12
89886,13
89887,16
89888,13
89889,11
89890,10
89891,18
89892,6
89893,11
89894,12
89895,10
89896,11
89897,10
89898,13
89899,10
89900,10
89901,14
89902,12
89903,10
89904,11
89905,11
89906,8
89907,11
89908,13
89909,7
89910,13
89911,13
89912,10
89913,11
89914,9
89915,15
89916,10
89917,10
89918,9
89919,10
89920,10
89921,11
89922,7
89923,7
89924,10
89925,12
89926,12
89927,10
89928,13
89929,9
89930,13
89931,13
89932,12
89933,12
89934,12
89935,11
89936,9
89937,10
89938,12
89939,7
89940,11
89941,5
89942,14
89943,10
89944,9
89945,10
89946,9
89947,8
89948,13
89949,12
89950,9
89951,7
89952,9
89953,13
89954,6
89955,16
89956,12
89957,7
89958,15
89959,12
89960,10
89961,10
89962,14
89963,8
89964,15
89965,8
89966,9
89967,9
89968,12
89969,10
89970,7
89971,5
89972,11
89973,10
89974,10
89975,13
89976,11
89977,14
89978,10
89979,10
89980,9
89981,11
89982,11
89983,10
89984,12
89985,14
89986,9
89987,7
89988,8
89989,10
89990,12
89991,8
89992,11
89993,9
89994,9
89995,10
89996,11
89997,11
89998,6
89999,10
90000,11
90001,11
90002,9
90003,14
90004,11
90005,10
90006,10
90007,10
90008,12
90009,10
90010,13
90011,10
90012,11
90013,13
90014,10
90015,11
90016,10
90017,12
90018,9
90019,13
90020,5
90021,13
90022,8
90023,8
90024,12
90025,13
90026,8
90027,5
90028,12
90029,8
90030,9
90031,10
90032,11
90033,11
90034,10
90035,12
90036,10
90037,4
90038,15
90039,11
90040,9
90041,12
90042,9
90043,13
90044,10
90045,10
90046,9
90047,6
90048,7
90049,7
90050,11
90051,6
90052,10
90053,8
90054,11
90055,10
90056,11
90057,11
90058,11
90059,8
90060,11
90061,9
90062,12
90063,10
90064,10
90065,13
90066,5
90067,5
90068,11
90069,14
90070,15
90071,12
90072,15
90073,12
90074,9
90075,17
90076,16
90077,9
90078,13
90079,7
90080,10
90081,10
90082,17
90083,11
90084,8
90085,15
90086,14
90087,10
90088,14
90089,12
90090,9
90091,4
90092,15
90093,8
90094,12
90095,12
90096,11
90097,11
90098,12
90099,12
90100,5
90101,10
90102,11
90103,9
90104,13
90105,9
90106,14
90107,11
90108,11
90109,11
90110,13
90111,17
90112,16
90113,10
90114,6
90115,9
90116,11
90117,13
90118,10
90119,12
90120,8
90121,11
90122,11
90123,11
90124,10
90125,11
90126,15
90127,16
90128,11
90129,13
90130,10
90131,7
90132,13
90133,10
90134,9
90135,9
90136,12
90137,7
90138,9
90139,9
90140,9
90141,13
90142,14
90143,10
90144,11
90145,10
90146,13
90147,11
90148,7
90149,12
90150,8
90151,11
90152,7
90153,10
90154,12
90155,8
90156,11
90157,11
90158,15
90159,11
90160,12
90161,8
90162,5
90163,9
90164,6
90165,14
90166,11
90167,8
90168,11
90169,7
90170,10
90171,8
90172,12
90173,12
90174,14
90175,7
90176,11
90177,12
90178,5
90179,9
90180,9
90181,8
90182,7
90183,8
90184,12
90185,11
90186,7
90187,10
90188,10
90189,12
90190,9
90191,11
90192,10
90193,10
90194,10
90195,13
90196,8
90197,17
90198,8
90199,10
90200,10
90201,10
90202,14
90203,11
90204,4
90205,10
90206,9
90207,13
90208,7
90209,10
90210,14
90211,9
90212,11
90213,8
90214,11
90215,10
90216,7
90217,9
90218,11
90219,11
90220,10
90221,10
90222,7
90223,11
90224,11
90225,11
90226,14
90227,11
90228,9
90229,13
90230,11
90231,10
90232,13
90233,10
90234,8
90235,18
90236,8
90237,10
90238,12
90239,6
90240,12
90241,10
90242,11
90243,9
90244,13
90245,9
90246,8
90247,6
90248,11
90249,8
90250,12
90251,16
90252,11
90253,11
90254,10
90255,10
90256,10
90257,8
90258,10
90259,13
90260,8
90261,11
90262,11
90263,12
90264,10
90265,12
90266,11
90267,6
90268,15
90269,12
90270,12
90271,8
90272,11
90273,9
90274,10
90275,10
90276,11
90277,8
90278,9
90279,6
90280,8
90281,16
90282,10
90283,11
90284,12
90285,12
90286,10
90287,11
90288,6
90289,11
90290,10
90291,10
90292,12
90293,11
90294,12
90295,10
90296,11
90297,7
90298,13
90299,10
90300,13
90301,13
90302,10
90303,9
90304,11
90305,17
90306,8
90307,11
90308,18
90309,7
90310,8
90311,10
90312,11
90313,8
90314,13
90315,15
90316,9
90317,7
90318,15
90319,10
90320,12
90321,10
90322,12
90323,12
90324,12
90325,11
90326,8
90327,13
90328,11
90329,8
90330,8
90331,9
90332,9
90333,8
90334,13
90335,13
90336,12
90337,7
90338,15
90339,10
90340,11
90341,12
90342,9
90343,8
90344,16
90345,14
90346,9
90347,9
90348,12
90349,10
90350,10
90351,10
90352,11
90353,12
90354,9
90355,12
90356,15
90357,9
90358,15
90359,11
90360,5
90361,8
90362,9
90363,10
90364,13
90365,8
90366,8
90367,6
90368,12
90369,10
90370,12
90371,8
90372,11
90373,10
90374,9
90375,10
90376,14
90377,10
90378,11
90379,9
90380,9
90381,10
90382,11
90383,10
90384,9
90385,7
90386,8
90387,6
90388,5
90389,11
90390,12
90391,16
90392,8
90393,11
90394,16
90395,11
90396,9
90397,10
90398,14
90399,6
90400,10
90401,8
90402,8
90403,10
90404,8
90405,11
90406,10
90407,12
90408,17
90409,9
90410,10
90411,16
90412,6
90413,9
90414,11
90415,10
90416,13
90417,9
90418,9
90419,10
90420,11
90421,10
90422,9
90423,10
90424,11
90425,10
90426,16
90427,11
90428,9
90429,4
90430,6
90431,5
90432,11
90433,15
90434,13
90435,12
90436,10
90437,8
90438,5
90439,12
90440,12
90441,8
90442,9
90443,4
90444,10
90445,8
90446,8
90447,10
90448,10
90449,13
90450,11
90451,6
90452,13
90453,12
90454,12
90455,15
90456,9
90457,13
90458,6
90459,12
90460,9
90461,18
90462,14
90463,10
90464,11
90465,10
90466,9
90467,13
90468,9
90469,11
90470,9
90471,9
90472,9
90473,6
90474,11
90475,11
90476,10
90477,9
90478,10
90479,10
90480,10
90481,10
90482,9
90483,11
90484,17
90485,8
90486,7
90487,16
90488,8
90489,13
90490,12
90491,10
90492,13
90493,12
90494,11
90495,10
90496,15
90497,12
90498,12
90499,11
90500,9
90501,11
90502,12
90503,10
90504,9
90505,5
90506,10
90507,10
90508,11
90509,10
90510,4
90511,19
90512,13
90513,12
90514,11
90515,16
90516,12
90517,11
90518,14
90519,5
90520,8
90521,13
90522,9
90523,13
90524,10
90525,8
90526,5
90527,10
90528,11
90529,10
90530,12
90531,13
90532,10
90533,17
90534,16
90535,11
90536,12
90537,10
90538,10
90539,13
90540,9
90541,10
90542,13
90543,11
90544,7
90545,10
90546,9
90547,10
90548,7
90549,7
90550,10
90551,10
90552,11
90553,13
90554,10
90555,15
90556,8
90557,7
90558,11
90559,16
90560,14
90561,10
90562,9
90563,11
90564,10
90565,11
90566,11
90567,7
90568,10
90569,11
90570,5
90571,12
90572,11
90573,12
90574,15
90575,10
90576,13
90577,10
90578,10
90579,8
90580,12
90581,11
90582,12
90583,9
90584,11
90585,4
90586,10
90587,8
90588,12
90589,12
90590,5
90591,8
90592,10
90593,14
90594,11
90595,14
90596,7
90597,11
90598,9
90599,12
90600,10
90601,11
90602,16
90603,8
90604,11
90605,9
90606,8
90607,8
90608,7
90609,9
90610,10
90611,6
90612,9
90613,10
90614,10
90615,15
90616,10
90617,10
90618,9
90619,10
90620,16
90621,14
90622,15
90623,8
90624,11
90625,9
90626,11
90627,10
90628,8
90629,14
90630,10
90631,7
90632,4
90633,15
90634,13
90635,12
90636,11
90637,10
90638,11
90639,13
90640,12
90641,7
90642,8
90643,15
90644,11
90645,10
90646,12
90647,13
90648,11
90649,11
90650,9
90651,9
90652,12
90653,11
90654,11
90655,15
90656,14
90657,12
90658,10
90659,10
90660,11
90661,14
90662,9
90663,10
90664,14
90665,6
90666,12
90667,8
90668,10
90669,10
90670,10
90671,8
90672,17
90673,9
90674,10
90675,10
90676,6
90677,14
90678,4
90679,4
90680,11
90681,13
90682,13
90683,11
90684,10
90685,8
90686,7
90687,14
90688,7
90689,15
90690,12
90691,8
90692,10
90693,11
90694,10
90695,10
90696,10
90697,10
90698,10
90699,8
90700,8
90701,10
90702,7
90703,10
90704,13
90705,5
90706,13
90707,14
90708,13
90709,15
90710,11
90711,12
90712,9
90713,12
90714,14
90715,12
90716,7
90717,11
90718,14
90719,14
90720,11
90721,15
90722,10
90723,10
90724,11
90725,11
90726,12
90727,10
90728,8
90729,9
90730,10
90731,13
90732,8
90733,8
90734,9
90735,6
90736,13
90737,15
90738,14
90739,8
90740,8
90741,9
90742,10
90743,7
90744,12
90745,8
90746,10
90747,10
90748,12
90749,11
90750,7
90751,8
90752,8
90753,8
90754,10
90755,11
90756,11
90757,12
90758,11
90759,15
90760,11
90761,15
90762,11
90763,11
90764,9
90765,9
90766,8
90767,8
90768,13
90769,10
90770,10
90771,14
90772,10
90773,14
90774,8
90775,10
90776,10
90777,14
90778,5
90779,9
90780,14
90781,11
90782,11
90783,6
90784,6
90785,14
90786,10
90787,5
90788,10
90789,15
90790,16
90791,9
90792,12
90793,13
90794,10
90795,8
90796,11
90797,10
90798,10
90799,9
90800,13
90801,8
90802,13
90803,11
90804,10
90805,15
90806,10
90807,9
90808,9
90809,12
90810,14
90811,13
90812,10
90813,13
90814,7
90815,12
90816,14
90817,8
90818,11
90819,10
90820,10
90821,14
90822,10
90823,7
90824,14
90825,7
90826,10
90827,13
90828,8
90829,9
90830,8
90831,9
90832,10
90833,12
90834,12
90835,10
90836,8
90837,15
90838,8
90839,11
90840,10
90841,4
90842,8
90843,8
90844,14
90845,9
90846,7
90847,8
90848,9
90849,10
90850,7
90851,13
90852,10
90853,14
90854,10
90855,10
90856,11
90857,11
90858,13
90859,7
90860,4
90861,10
90862,9
90863,12
90864,12
90865,11
90866,8
90867,13
90868,11
90869,12
90870,10
90871,14
90872,10
90873,10
90874,8
90875,11
90876,12
90877,8
90878,11
90879,9
90880,11
90881,9
90882,10
90883,8
90884,8
90885,10
90886,5
90887,17
90888,12
90889,9
90890,13
90891,10
90892,13
90893,10
90894,10
90895,11
90896,7
90897,9
90898,14
90899,11
90900,10
90901,6
90902,10
90903,12
90904,11
90905,15
90906,12
90907,8
90908,15
90909,13
90910,12
90911,10
90912,8
90913,10
90914,10
90915,8
90916,16
90917,11
90918,10
90919,11
90920,8
90921,11
90922,5
90923,8
90924,10
90925,13
90926,11
90927,9
90928,15
90929,8
90930,12
90931,13
90932,10
90933,11
90934,8
90935,12
90936,9
90937,11
90938,8
90939,10
90940,11
90941,13
90942,14
90943,10
90944,7
90945,9
90946,13
90947,6
90948,7
90949,10
90950,5
90951,7
90952,13
90953,15
90954,12
90955,11
90956,11
90957,10
90958,8
90959,10
90960,9
90961,4
90962,11
90963,10
90964,10
90965,9
90966,11
90967,10
90968,10
90969,10
90970,14
90971,7
90972,14
90973,13
90974,12
90975,9
90976,9
90977,12
90978,10
90979,8
90980,10
90981,10
90982,15
90983,15
90984,13
90985,10
90986,13
90987,12
90988,9
90989,9
90990,8
90991,10
90992,8
90993,15
90994,6
90995,10
90996,8
90997,15
90998,13
90999,13
91000,9
91001,9
91002,6
91003,12
91004,10
91005,9
91006,14
91007,8
91008,14
91009,10
91010,7
91011,12
91012,13
91013,5
91014,8
91015,6
91016,12
91017,10
91018,8
91019,7
91020,10
91021,9
91022,9
91023,12
91024,7
91025,6
91026,9
91027,5
91028,16
91029,12
91030,10
91031,14
91032,13
91033,17
91034,13
91035,15
91036,13
91037,10
91038,10
91039,8
91040,8
91041,8
91042,14
91043,11
91044,10
91045,15
91046,8
91047,10
91048,11
91049,14
91050,11
91051,10
91052,14
91053,8
91054,17
91055,11
91056,5
91057,6
91058,9
91059,9
91060,11
91061,10
91062,6
91063,8
91064,9
91065,15
91066,12
91067,8
91068,9
91069,10
91070,13
91071,12
91072,10
91073,9
91074,10
91075,11
91076,11
91077,14
91078,11
91079,9
91080,10
91081,12
91082,11
91083,7
91084,8
91085,12
91086,15
91087,8
91088,9
91089,5
91090,11
91091,15
91092,14
91093,13
91094,9
91095,8
91096,8
91097,9
91098,9
91099,15
91100,13
91101,8
91102,12
91103,12
91104,12
91105,15
91106,9
91107,14
91108,10
91109,10
91110,12
91111,10
91112,11
91113,10
91114,12
91115,10
91116,10
91117,10
91118,11
91119,11
91120,10
91121,9
91122,5
91123,13
91124,12
91125,10
91126,7
91127,14
91128,9
91129,10
91130,9
91131,13
91132,7
91133,8
91134,11
91135,20
91136,11
91137,8
91138,9
91139,10
91140,9
91141,9
91142,13
91143,7
91144,9
91145,15
91146,13
91147,12
91148,11
91149,10
91150,9
91151,10
91152,6
91153,12
91154,10
91155,18
91156,7
91157,11
91158,6
91159,11
91160,7
91161,16
91162,9
91163,7
91164,7
91165,8
91166,14
91167,11
91168,7
91169,15
91170,10
91171,9
91172,7
91173,9
91174,12
91175,7
91176,10
91177,8
91178,7
91179,12
91180,14
91181,10
91182,8
91183,7
91184,12
91185,14
91186,15
91187,13
91188,7
91189,12
91190,4
91191,9
91192,12
91193,7
91194,14
91195,10
91196,8
91197,14
91198,11
91199,10
91200,10
91201,10
91202,8
91203,5
91204,11
91205,9
91206,9
91207,12
91208,9
91209,10
91210,11
91211,13
91212,9
91213,13
91214,11
91215,12
91216,11
91217,10
91218,10
91219,6
91220,6
91221,10
91222,11
91223,11
91224,9
91225,13
91226,9
91227,12
91228,9
91229,11
91230,10
91231,14
91232,14
91233,8
91234,13
91235,16
91236,9
91237,12
91238,10
91239,16
91240,9
91241,16
91242,13
91243,8
91244,10
91245,16
91246,9
91247,9
91248,9
91249,10
91250,9
91251,10
91252,5
91253,11
91254,4
91255,12
91256,10
91257,7
91258,12
91259,11
91260,13
91261,10
91262,10
91263,10
91264,8
91265,8
91266,10
91267,6
91268,12
91269,7
91270,13
91271,5
91272,15
91273,10
91274,9
91275,10
91276,10
91277,10
91278,11
91279,9
91280,7
91281,7
91282,12
91283,11
91284,14
91285,9
91286,10
91287,11
91288,13
91289,7
91290,9
91291,11
91292,12
91293,10
91294,16
91295,8
91296,11
91297,12
91298,14
91299,9
91300,8
91301,10
91302,13
91303,16
91304,13
91305,10
91306,15
91307,11
91308,7
91309,13
91310,8
91311,10
91312,7
91313,10
91314,6
91315,8
91316,13
91317,6
91318,11
91319,7
91320,12
91321,14
91322,11
91323,9
91324,12
91325,8
91326,12
91327,7
91328,8
91329,15
91330,10
91331,13
91332,7
91333,16
91334,10
91335,11
91336,10
91337,9
91338,12
91339,14
91340,7
91341,14
91342,5
91343,8
91344,9
91345,13
91346,12
91347,10
91348,9
91349,10
91350,7
91351,11
91352,7
91353,10
91354,8
91355,12
91356,9
91357,12
91358,11
91359,12
91360,14
91361,10
91362,10
91363,8
91364,10
91365,8
91366,13
91367,12
91368,12
91369,13
91370,11
91371,10
91372,15
91373,10
91374,12
91375,9
91376,10
91377,12
91378,11
91379,11
91380,7
91381,7
91382,7
91383,8
91384,10
91385,8
91386,11
91387,5
91388,17
91389,10
91390,10
91391,13
91392,10
91393,11
91394,9
91395,10
91396,7
91397,10
91398,15
91399,10
91400,14
91401,8
91402,5
91403,6
91404,12
91405,13
91406,10
91407,6
91408,10
91409,11
91410,7
91411,8
91412,12
91413,7
91414,5
91415,11
91416,11
91417,10
91418,10
91419,9
91420,16
91421,7
91422,11
91423,16
91424,9
91425,16
91426,14
91427,11
91428,11
91429,17
91430,10
91431,11
91432,15
91433,13
91434,15
91435,5
91436,9
91437,10
91438,12
91439,11
91440,6
91441,10
91442,9
91443,12
91444,10
91445,9
91446,10
91447,8
91448,9
91449,7
91450,7
91451,11
91452,15
91453,7
91454,9
91455,8
91456,13
91457,13
91458,12
91459,9
91460,10
91461,9
91462,8
91463,12
91464,10
91465,12
91466,10
91467,8
91468,10
91469,13
91470,10
91471,10
91472,11
91473,12
91474,10
91475,4
91476,9
91477,11
91478,12
91479,18
91480,11
91481,9
91482,11
91483,13
91484,11
91485,10
91486,4
91487,8
91488,12
91489,15
91490,10
91491,11
91492,11
91493,9
91494,9
91495,11
91496,13
91497,12
91498,12
91499,9
91500,14
91501,9
91502,8
91503,12
91504,11
91505,9
91506,14
91507,11
91508,10
91509,17
91510,18
91511,6
91512,10
91513,9
91514,10
91515,8
91516,10
91517,10
91518,10
91519,11
91520,10
91521,15
91522,9
91523,16
91524,10
91525,6
91526,11
91527,12
91528,8
91529,11
91530,4
91531,9
91532,12
91533,17
91534,10
91535,12
91536,13
91537,11
91538,11
91539,11
91540,11
91541,4
91542,11
91543,9
91544,7
91545,6
91546,10
91547,16
91548,10
91549,9
91550,7
91551,10
91552,10
91553,8
91554,10
91555,12
91556,12
91557,11
91558,7
91559,9
91560,18
91561,12
91562,10
91563,6
91564,13
91565,11
91566,10
91567,11
91568,5
91569,15
91570,8
91571,5
91572,10
91573,9
91574,10
91575,15
91576,13
91577,6
91578,14
91579,10
91580,12
91581,8
91582,11
91583,14
91584,11
91585,11
91586,11
91587,11
91588,9
91589,12
91590,10
91591,9
91592,10
91593,13
91594,12
91595,10
91596,12
91597,10
91598,10
91599,10
91600,7
91601,15
91602,10
91603,8
91604,10
91605,15
91606,14
91607,12
91608,10
91609,12
91610,10
91611,10
91612,6
91613,10
91614,11
91615,10
91616,10
91617,8
91618,10
91619,12
91620,10
91621,10
91622,9
91623,10
91624,10
91625,11
91626,9
91627,17
91628,13
91629,13
91630,9
91631,11
91632,10
91633,7
91634,16
91635,14
91636,8
91637,11
91638,13
91639,11
91640,18
91641,8
91642,10
91643,12
91644,10
91645,11
91646,8
91647,8
91648,11
91649,11
91650,11
91651,13
91652,8
91653,9
91654,6
91655,11
91656,12
91657,10
91658,12
91659,12
91660,10
91661,9
91662,10
91663,10
91664,15
91665,13
91666,13
91667,10
91668,7
91669,4
91670,10
91671,12
91672,11
91673,11
91674,9
91675,12
91676,14
91677,10
91678,7
91679,11
91680,11
91681,12
91682,11
91683,14
91684,8
91685,14
91686,12
91687,9
91688,10
91689,7
91690,10
91691,11
91692,10
91693,10
91694,12
91695,6
91696,9
91697,12
91698,10
91699,14
91700,9
91701,14
91702,7
91703,12
91704,10
91705,6
91706,10
91707,10
91708,10
91709,10
91710,11
91711,12
91712,9
91713,11
91714,11
91715,11
